pool_id,ticker,name,stake_lovelace,stake_ada,relay_hostname,relay_ip,latitude,longitude,city,country
pool1zwgnmfxj9nkqdfxxq6dxfe68hqn7mjl2gk2tk5hvu9uxqrtdw5e,"","",0,0.000000000000000000000000,"",109.123.229.226,"","","",""
pool178yk6ddgn3z0d04mmdcth430hpp4pyx06jyelvh6xdkngm68rmk,"","",0,0.000000000000000000000000,"",133.167.33.31,"","","",""
pool178yk6ddgn3z0d04mmdcth430hpp4pyx06jyelvh6xdkngm68rmk,"","",0,0.000000000000000000000000,"",109.123.229.226,"","","",""
pool1lhgjma5lejn65er7lxfsqxa0lgcv9r9wrntse9wjm834qp89chh,"","",0,0.000000000000000000000000,relay-node-mainnet01.cyberspacestation.tech,"","","","",""
pool1f2pf8da5vxq8mams3gdqhs2m2yk8wngdesu0cjxkpd9jk7a5v0m,BGOOD, BGOOD,0,0.000000000000000000000000,"",24.150.176.210,"","","",""
pool1f2pf8da5vxq8mams3gdqhs2m2yk8wngdesu0cjxkpd9jk7a5v0m,BGOOD, BGOOD,0,0.000000000000000000000000,"",24.150.176.210,"","","",""
pool1r5dqwfl3etjylqqsj8lzhqx4tz0nllkjf3sz4r0heke2xs5kwap,"","",0,0.000000000000000000000000,"",141.94.98.16,"","","",""
pool1r5dqwfl3etjylqqsj8lzhqx4tz0nllkjf3sz4r0heke2xs5kwap,"","",0,0.000000000000000000000000,vmlinuz1974.io,"","","","",""
pool1mukzsec605hfk2tsx4r4xd2rjfjytua8puge5pa0g82rgqm0kt9,"","",0,0.000000000000000000000000,relay1.jed.id.au,"","","","",""
pool1mukzsec605hfk2tsx4r4xd2rjfjytua8puge5pa0g82rgqm0kt9,"","",0,0.000000000000000000000000,relay2.jed.id.au,"","","","",""
pool1xyx655q6ch4d99fuewwtkdwjx5tvfr0rzqvmwehm2cpzj7e2wgl,PARIS,PARIS Stake Pool,0,0.000000000000000000000000,paris-pool-relay-1.ddns.net,"","","","",""
pool1xyx655q6ch4d99fuewwtkdwjx5tvfr0rzqvmwehm2cpzj7e2wgl,PARIS,PARIS Stake Pool,0,0.000000000000000000000000,paris-pool-relay-2.ddns.net,"","","","",""
pool137x32lrkprphrd0aa8x4jqz98z6lc0wawlc88hdjeps4qe408ad,KUBE,The Kube Room,0,0.000000000000000000000000,"",198.27.82.6,"","","",""
pool137x32lrkprphrd0aa8x4jqz98z6lc0wawlc88hdjeps4qe408ad,KUBE,The Kube Room,0,0.000000000000000000000000,"",192.95.32.191,"","","",""
pool1x8z226hvsvw6l80f5qu0j6qlqustjcudna30pvk54tgqwd8lche,EVT,Everest Stake Pool,0,0.000000000000000000000000,"",144.126.137.114,"","","",""
pool1x8z226hvsvw6l80f5qu0j6qlqustjcudna30pvk54tgqwd8lche,EVT,Everest Stake Pool,0,0.000000000000000000000000,"",5.189.129.248,"","","",""
pool1l2t9xjhx3m3sesjcece9mgz6xk7rwq3rhj3sv0durtmrvdujc46,NFTC,NFT Creative Pool,0,0.000000000000000000000000,"",209.145.61.192,"","","",""
pool1vvzajfqpfltmprgnrdgx3qu2yqj68ujg3g3pllpvst89gfw575w,SUDO,SudoRooters,0,0.000000000000000000000000,"",80.243.169.87,"","","",""
pool1vvzajfqpfltmprgnrdgx3qu2yqj68ujg3g3pllpvst89gfw575w,SUDO,SudoRooters,0,0.000000000000000000000000,"",80.243.169.87,"","","",""
pool18elg7uhk8ge2yvwcywvqykfwn2wfv5ktwv0yt5jmh0wr5vl0hzm,OGRE,Ogre Pool,0,0.000000000000000000000000,relay.ogrepool.com,"","","","",""
pool1ccyfxwl4nfy0whmcmhxwn066lnrguja33ayjrg2mkdvqxkuzhne,"","",0,0.000000000000000000000000,relay1.cardanomalaysia.io,"","","","",""
pool1ccyfxwl4nfy0whmcmhxwn066lnrguja33ayjrg2mkdvqxkuzhne,"","",0,0.000000000000000000000000,relay2.cardanomalaysia.io,"","","","",""
pool1maknvmsdvk240a7w8rclvq2lu5pzk906cuh9cw7j30z76ff257u,HEL,CardanoAtStake,0,0.000000000000000000000000,relay.cardanoatstake.com,"","","","",""
pool1maknvmsdvk240a7w8rclvq2lu5pzk906cuh9cw7j30z76ff257u,HEL,CardanoAtStake,0,0.000000000000000000000000,relay2.cardanoatstake.com,"","","","",""
pool1u4p03p6eextu3ge40f2za7lspjz5qkaw5lmqq6emx3qkqq6yjvr,"","",0,0.000000000000000000000000,germany-relay.lucky777.io,"","","","",""
pool1u4p03p6eextu3ge40f2za7lspjz5qkaw5lmqq6emx3qkqq6yjvr,"","",0,0.000000000000000000000000,virginia-relay.lucky777.io,"","","","",""
pool1cvszqtp0yxrxu8ca8sttcatvdq62f8q9w9qzrtjxlpg0shd0y2x,AMP,adamagicpond,0,0.000000000000000000000000,kittet_noroot.outang.hopto.me,"","","","",""
pool1cvszqtp0yxrxu8ca8sttcatvdq62f8q9w9qzrtjxlpg0shd0y2x,AMP,adamagicpond,0,0.000000000000000000000000,kitty_noroot.outang.hopto.me,"","","","",""
pool1ds7rtjqxauff54ny4avs7qxmvchepuv6u79kgg0sf84mjlhxznp,"","",0,0.000000000000000000000000,relay1.reetg.io,"","","","",""
pool1ds7rtjqxauff54ny4avs7qxmvchepuv6u79kgg0sf84mjlhxznp,"","",0,0.000000000000000000000000,relay2.reetg.io,"","","","",""
pool1w280s7zjysnn80mgu2qvvjw9c5pk4dwl70xvc7yk4aq4xaxdfqq,NECTO,Necto Pool,0,0.000000000000000000000000,"",172.16.60.8,"","","",""
pool1wjext9skqge8x7z5asvvmezlal6npjk8v2aduavt6fehyzhnu5a,STI3,stakit.io Pool 3 by TOBG,0,0.000000000000000000000000,adar3.stakit.io,"","","","",""
pool1sqjyrgm94jfm2s6y6utvrf7msewpcrfne7qylrffekc0jtvwdlk,"","",0,0.000000000000000000000000,"",173.64.96.25,"","","",""
pool1sqjyrgm94jfm2s6y6utvrf7msewpcrfne7qylrffekc0jtvwdlk,"","",0,0.000000000000000000000000,"",173.64.96.25,"","","",""
pool1denmfptpdhy2vp8q92ttrmalf3kynyv7aguudqzeq83d7zpcaeq,ACP1,AdaCryptoPool1,0,0.000000000000000000000000,"",95.111.243.30,"","","",""
pool1denmfptpdhy2vp8q92ttrmalf3kynyv7aguudqzeq83d7zpcaeq,ACP1,AdaCryptoPool1,0,0.000000000000000000000000,"",95.111.243.30,"","","",""
pool1qle9z3ml65h3uc63cnedv7cppvel9y6jf82va7z7rqcp5a95sfe,"","",0,0.000000000000000000000000,nasadak-pool.hopto.org,"","","","",""
pool15mjms5g4g5662atrxy7ytc0hjds38kmstfpldavx8an2y950hxn,CPU1,Coinpayu,0,0.000000000000000000000000,"",181.215.5.98,"","","",""
pool12jnulzs7j8lsku4r2a7q6tee6tt66872vwhqh8jxvgzn6837jtl,1JPN,日本壱プール,0,0.000000000000000000000000,"",54.168.30.53,"","","",""
pool12jnulzs7j8lsku4r2a7q6tee6tt66872vwhqh8jxvgzn6837jtl,1JPN,日本壱プール,0,0.000000000000000000000000,"",192.145.47.68,"","","",""
pool1j8zhlvakd29yup5xmxtyhrmeh24udqrgkwdp99d9tx356wpjarn,CRASH,CRASHR ISPO,0,0.000000000000000000000000,"",34.132.3.11,"","","",""
pool1j8zhlvakd29yup5xmxtyhrmeh24udqrgkwdp99d9tx356wpjarn,CRASH,CRASHR ISPO,0,0.000000000000000000000000,"",34.16.3.112,"","","",""
pool12uu4d74fut72kav7ltxf8ut7w9hzey2k0ee0z9r92f3hjpw73ay,PRX,Proxima,0,0.000000000000000000000000,camaleonte1q.ddns.net,"","","","",""
pool15tmeayw6e0cjhpqc37e4gmutapeuwzdsqstkcxgk7rxf24gwsew,TITS,It's all good,0,0.000000000000000000000000,"",89.161.26.212,"","","",""
pool1nrmlaqy77txzd4lrayx92x76hmv97sldqgntqc49a820sf4ment,"","",0,0.000000000000000000000000,"",100.1.105.37,"","","",""
pool1jd6kjagpa6cx972n2rmmt4lhyecescppk58yg0ujxgsr63xhzd0,PALM2,PALM token 2,0,0.000000000000000000000000,"",34.82.203.82,"","","",""
pool1jd6kjagpa6cx972n2rmmt4lhyecescppk58yg0ujxgsr63xhzd0,PALM2,PALM token 2,0,0.000000000000000000000000,"",34.171.120.79,"","","",""
pool104re5tajgh4mpp7c744khap56lf609cfjlna5ysjkum8qn8fel9,TOKYO,TOKYO,0,0.000000000000000000000000,"",176.31.211.103,"","","",""
pool1tnmd6aq6rn3ctyqqqw8csvl5vlqncx3fwaqk8rsxsmqn5v9e28n,CORAL,Coral Pool,0,0.000000000000000000000000,"",207.180.217.197,"","","",""
pool182eyxl2a92uw7yg3zfep2cgzul3h0hh7afu760xpus2tg2j4m3c,TTSP1,Trading Tools Software Pool,0,0.000000000000000000000000,relays.tradingtools.software,"","","","",""
pool1gpzkwf3ntp7ky6yvyky8q6qu4dyup5y6v4pxzn56yut8sqp6k53,IOGP,Input Output Global (IOHK) - Private,0,0.000000000000000000000000,iogp2-relays.cardano.iog.io,"","","","",""
pool1nee5kmpzv0qfz7lu258fe9ylgxh68lsqqdmjgw7jnheej3usn35,IOGP,Input Output Global (IOHK) - Private,0,0.000000000000000000000000,iogp3-relays.cardano.iog.io,"","","","",""
pool155efqn9xpcf73pphkk88cmlkdwx4ulkg606tne970qswczg3asc,IOGP,Input Output Global (IOHK) - Private,0,0.000000000000000000000000,iogp4-relays.cardano.iog.io,"","","","",""
pool1ex3e0w92rktrqvyen48dl58cp8efp7vfn3ealgdd8fkhqqychgd,"","",0,0.000000000000000000000000,"",5.89.17.242,"","","",""
pool1ex3e0w92rktrqvyen48dl58cp8efp7vfn3ealgdd8fkhqqychgd,"","",0,0.000000000000000000000000,"",79.9.139.181,"","","",""
pool1437c0ngxm5wdywc6ltc2kwp7hvn6r0wu6km5nr8kl5fluc6utun,"","",0,0.000000000000000000000000,cardano-relay-1.neobot.id,"","","","",""
pool18m27lqkjpsaa6u4zj233v2zur5r6xujx8cyfcvtnrrn35r04dte,"","",0,0.000000000000000000000000,"",43.129.72.43,"","","",""
pool1zxldj0cuqn7t6twn830eg5ye832z3yh7gszdkejc4f2sx02y84p,KARAT,KaraT Pool,0,0.000000000000000000000000,"",154.26.158.104,"","","",""
pool17ntzw85gdf9zefhy60y3z43qfv8zv4569vq7m2pjewrzc02dz4f,HKCLD,HashKey Cloud,0,0.000000000000000000000000,"",165.154.224.233,"","","",""
pool10capak8jppvj8h46e35xdth6h22pahtr3lcgscrpa06jzv0xn8w,SWAG,SWAG,0,0.000000000000000000000000,"",3.20.137.144,"","","",""
pool10capak8jppvj8h46e35xdth6h22pahtr3lcgscrpa06jzv0xn8w,SWAG,SWAG,0,0.000000000000000000000000,"",99.79.80.130,"","","",""
pool1fkfn8l8t09mplwpxkg3et39llpr5p7l63ter94hkj38tw6fnh3g,FAM,Darkartopia Family,0,0.000000000000000000000000,fam1.myddns.me,"","","","",""
pool1fkfn8l8t09mplwpxkg3et39llpr5p7l63ter94hkj38tw6fnh3g,FAM,Darkartopia Family,0,0.000000000000000000000000,fam2.myddns.me,"","","","",""
pool18qmfd3ljn2dynsw6f8knt04m6cyhe6jmtz54mfw8mun7u9vqqx6,VIPER,🐍Viper Stake Pool #3,0,0.000000000000000000000000,relay0.viperstaking.com,"","","","",""
pool1qkt8xdcvw7yt4mzhjscqkceau4039e0k548veu4fvaz4vrdn0fz,"","",0,0.000000000000000000000000,"",10.200.0.2,"","","",""
pool1gr5pa4shzsyefw445qrpn5pxnuxa8tuev0jquz04acdx6efjpvg,"","",0,0.000000000000000000000000,"",95.179.136.64,"","","",""
pool1ex7p88tnq3d6d3dsqtlc3632tp2t8eurc352mwf9phu3w8n3vz7,LOOPS,Crypto Loops,0,0.000000000000000000000000,"",68.126.192.122,"","","",""
pool1ex7p88tnq3d6d3dsqtlc3632tp2t8eurc352mwf9phu3w8n3vz7,LOOPS,Crypto Loops,0,0.000000000000000000000000,"",34.130.120.95,"","","",""
pool12fclephansjkz0qn339w7mu9jwef2ty439as08avaw7fuyk56j6,RDLRT,RDLRT,0,0.000000000000000000000000,"",194.36.145.157,"","","",""
pool12fclephansjkz0qn339w7mu9jwef2ty439as08avaw7fuyk56j6,RDLRT,RDLRT,0,0.000000000000000000000000,"",152.53.18.60,"","","",""
pool1p8ccvv2e8l0eaxnymlxecl78f7g5l5mkth74v8nsqulzj3kz38q,ETRN,Uneternal,0,0.000000000000000000000000,"",154.12.254.58,"","","",""
pool1glxxd5ty7ldjtuaxvzj4t3ryhtdtuhgmgm6gc78dkxkzsfhljh3,HOLO,Holomorphix,0,0.000000000000000000000000,"",70.74.164.3,"","","",""
pool1glxxd5ty7ldjtuaxvzj4t3ryhtdtuhgmgm6gc78dkxkzsfhljh3,HOLO,Holomorphix,0,0.000000000000000000000000,"",172.111.239.35,"","","",""
pool1q426xdlg94lcpgrnmfs8dkp9hu08my5rvw574mum96jhg8yhd5v,"","",0,0.000000000000000000000000,"",198.244.252.85,"","","",""
pool1q426xdlg94lcpgrnmfs8dkp9hu08my5rvw574mum96jhg8yhd5v,"","",0,0.000000000000000000000000,"",148.113.153.59,"","","",""
pool13pcwank3cs75ucumug9lstt9mnraexgzupcvdy83arz8wwn5jaq,"","",0,0.000000000000000000000000,"",84.247.170.43,"","","",""
pool1m7rvxkzc6rseh8axp7ckk7kwlqzctnvqc4lqq5w84sn4g4j4e90,"","",0,0.000000000000000000000000,"",87.209.2.134,"","","",""
pool1m7rvxkzc6rseh8axp7ckk7kwlqzctnvqc4lqq5w84sn4g4j4e90,"","",0,0.000000000000000000000000,"",87.209.2.134,"","","",""
pool1jp9plcy9uqq0y832sj90r40sed03ft9pjczwy4zgy25hx9cj79e,"","",0,0.000000000000000000000000,cardano.adaptus.cl,"","","","",""
pool1g9v6nnrn8x7jcj26mqernsh3h97g6gyhamttzg8q39yvjr60g7k,DEGAS,DEGAS - The Pool Fighting GHG Emissions,0,0.000000000000000000000000,"",194.233.67.33,"","","",""
pool1g9v6nnrn8x7jcj26mqernsh3h97g6gyhamttzg8q39yvjr60g7k,DEGAS,DEGAS - The Pool Fighting GHG Emissions,0,0.000000000000000000000000,"",165.173.14.67,"","","",""
pool1g9v6nnrn8x7jcj26mqernsh3h97g6gyhamttzg8q39yvjr60g7k,DEGAS,DEGAS - The Pool Fighting GHG Emissions,0,0.000000000000000000000000,"",51.68.119.201,"","","",""
pool19n4qe42fvkxs8f95t6tas8cgvc0ukem87en9g0aave4aj4y57e3,FOMO,FOMO Stake Pool,0,0.000000000000000000000000,blisske.hopto.org,"","","","",""
pool1nn7tmm2antyp4879henta5ysg7a8g4pa02d6es2s2zc9jhpdptl,"","",0,0.000000000000000000000000,"",81.207.17.113,"","","",""
pool15gdh4w26ax66aa2j5ehwcvm46as3jx0v7mhu678y7m5q5s80dwk,RYZE,RYZE,0,0.000000000000000000000000,ryze.apnadb.com,"","","","",""
pool1yl46tklt9df02cf653fv74x2klucj3fc6mhm05n3enpk7lgxfjv,SPF0,🟣 Spectrum Finance | 5% Project Support Pool,0,0.000000000000000000000000,r2.spireblockchain.com,"","","","",""
pool1zwftnuzv7rtssdj3kn5j9m2al5t36hjexps7snzu7fzvzjjn95x,SPF1,🟣 Spectrum Finance | 10% Project Support Pool,0,0.000000000000000000000000,r3.spireblockchain.com,"","","","",""
pool15fn9e84lmcp88z6yldagdele2lq0kqremlf0j96v7cj0jj6v22l,"","",0,0.000000000000000000000000,"",185.222.242.116,"","","",""
pool1xk0nt3wmlyfp0pycsd2hwyz5l6uusttp68etzgnvaf2ysc4f3hx,PPP,Panda Panda Pool,0,0.000000000000000000000000,relay1.ppp.cardano.vvde.ch,"","","","",""
pool10vhns8fup6pe9xvjxf4w6h5y66tckgvtjy9ayld6mcg8vv4crdk,"","",0,0.000000000000000000000000,"",35.228.76.206,"","","",""
pool10vhns8fup6pe9xvjxf4w6h5y66tckgvtjy9ayld6mcg8vv4crdk,"","",0,0.000000000000000000000000,"",34.72.63.139,"","","",""
pool1kadxtp5d8lf4s0jz8qens8gsfsptahf6s0ynjtvjussmzvzzk8a,META,Meta Stake Pool,0,0.000000000000000000000000,"",154.12.252.30,"","","",""
pool1kadxtp5d8lf4s0jz8qens8gsfsptahf6s0ynjtvjussmzvzzk8a,META,Meta Stake Pool,0,0.000000000000000000000000,questthewhy.duckdns.org,"","","","",""
pool1tjkkuqdx2hy5cdy7vyamnyprglylcz5206zevfvtc28mx8nvsw4,"","",0,0.000000000000000000000000,"",34.88.13.41,"","","",""
pool1tjkkuqdx2hy5cdy7vyamnyprglylcz5206zevfvtc28mx8nvsw4,"","",0,0.000000000000000000000000,"",35.225.177.48,"","","",""
pool1zy4arks3chpruyt32p0mhwqu3qpdgyx7nejrw06nqu3uzfuv3aw,SPCP,Swiss Premium Cardano Pool,0,0.000000000000000000000000,kraehemann.synology.me,"","","","",""
pool1v675dnkxjfz9jgct00tskyyuvsjgqj50d27c6wz4a5zr6gj4s67,"","",0,0.000000000000000000000000,cardano.netspectrum.com,"","","","",""
pool10kya8ug3wr6cwnzm0qdcppjtuwfwmnvusu2uenscz4dg7pl07qv,WAV2,wavepool.digital,0,0.000000000000000000000000,relays.wavepool.digital,"","","","",""
pool1z0f60shmc83ppn5h4sdrjuauf0yaq0ma8yr9gkse0qhh56q49af,WAV10,wavepool.digital,0,0.000000000000000000000000,relays.wavepool.digital,"","","","",""
pool1uzqdt0t7h0n2ue5d4su7sq44m857lrudn6zmqzeyflau5msh6vd,"","",0,0.000000000000000000000000,"",65.108.87.227,"","","",""
pool1e4hhy29krxtmvs475myrsxuan35l28sky3v27xv9asetum0tv8p,"","",0,0.000000000000000000000000,relay1.mainnet.sudodex.sp.mpatch.net,"","","","",""
pool1aqk244n4f74f80djytcwwr5gcxmscp0e76z5as3yz4alu39568r,"","",0,0.000000000000000000000000,"",162.251.146.117,"","","",""
pool1eapprh7uyz8f90maft8r2k2v3a6jyv58eatgyz3lsfrqggkc8fq,RAMC,Rama DeFi Bangkok,0,0.000000000000000000000000,"",109.123.230.241,"","","",""
pool1x4vcdmm394m9d80le2sv6wc66snp9849h2964389u4uz654lzma,SUN,SUNRISE,0,0.000000000000000000000000,"",138.197.216.36,"","","",""
pool1x4vcdmm394m9d80le2sv6wc66snp9849h2964389u4uz654lzma,SUN,SUNRISE,0,0.000000000000000000000000,"",46.101.112.70,"","","",""
pool1pcsj4zltacqzdjefsqsyysgk3hkrusxdp4uyt0delernwcusn2g,LIGHT,LIGHT,0,0.000000000000000000000000,"",138.197.216.36,"","","",""
pool1pcsj4zltacqzdjefsqsyysgk3hkrusxdp4uyt0delernwcusn2g,LIGHT,LIGHT,0,0.000000000000000000000000,"",46.101.112.70,"","","",""
pool1mn50ptwxn5q4rgrwqe3tn9536umt9xf09cjg0wawuepqgk80d6r,RELAY,relay,0,0.000000000000000000000000,"",73.110.157.0,"","","",""
pool10etudcty0dwyl0t40hdmdpry6484ezyk6w0fd97l04k5gwzeege,REGAL,Regal Stake Pool,0,0.000000000000000000000000,64.23.140.166,"","","","",""
pool10etudcty0dwyl0t40hdmdpry6484ezyk6w0fd97l04k5gwzeege,REGAL,Regal Stake Pool,0,0.000000000000000000000000,146.190.58.246,"","","","",""
pool13jf2uxjk7c2cl6nfllvnrdd6sv4eeq9zvwx23u3wrf97kvufj7x,QQQ2,QQQ2,0,0.000000000000000000000000,"",3.111.14.60,"","","",""
pool152ns2rs77pscm3mtmnymhwsvq8uglcdc3cvucvsc4jkds5k4te5,TETON,TETON Pool,0,0.000000000000000000000000,01-relay.rockinghat.com,"","","","",""
pool152ns2rs77pscm3mtmnymhwsvq8uglcdc3cvucvsc4jkds5k4te5,TETON,TETON Pool,0,0.000000000000000000000000,02-relay.rockinghat.com,"","","","",""
pool1xayucs2qde9rldc4tlq680ynycv2zxu9wc3mqjrgkcgqg5fp4g6,NHD,NHD StakePoolServer,0,0.000000000000000000000000,relay1.nhd-pool.info,"","","","",""
pool1xayucs2qde9rldc4tlq680ynycv2zxu9wc3mqjrgkcgqg5fp4g6,NHD,NHD StakePoolServer,0,0.000000000000000000000000,relay2.nhd-pool.info,"","","","",""
pool1xayucs2qde9rldc4tlq680ynycv2zxu9wc3mqjrgkcgqg5fp4g6,NHD,NHD StakePoolServer,0,0.000000000000000000000000,relay3.nhd-pool.info,"","","","",""
pool1zkuqlvymj4q6y7r20hd8c5tp0ru6emcca7wf34c5dawjukusvzr,"","",0,0.000000000000000000000000,relays.techs2help.ch,"","","","",""
pool1zkuqlvymj4q6y7r20hd8c5tp0ru6emcca7wf34c5dawjukusvzr,"","",0,0.000000000000000000000000,relays.techs2help.ch,"","","","",""
pool1af03lvsktpekmnnw333629hfuhtytcgyh8hmlweet4lxs6p56fq,ARF4,wavepool.digital,0,0.000000000000000000000000,relays.wavepool.digital,"","","","",""
pool1j5zdx73kk2w53vd5qqw3wqehywh2tpljltfy3rdmuuge5k7pg8m,CERRA,CERRA ISPO,0,0.000000000000000000000000,"",35.192.218.180,"","","",""
pool1j5zdx73kk2w53vd5qqw3wqehywh2tpljltfy3rdmuuge5k7pg8m,CERRA,CERRA ISPO,0,0.000000000000000000000000,"",34.132.3.11,"","","",""
pool1qqqqwg5y9jj6uet4amx3mkmzneaxrlhczmpz5admlvddgyhtnug,HEAL,The Heal Pool,0,0.000000000000000000000000,silver.adafrog.io,"","","","",""
pool1h707wwzd9a3wlsz2x2dwng0rn7vep6mggxlgww9u7szagx8elcn,SOUR,Berry,0,0.000000000000000000000000,"",163.44.97.192,"","","",""
pool1h707wwzd9a3wlsz2x2dwng0rn7vep6mggxlgww9u7szagx8elcn,SOUR,Berry,0,0.000000000000000000000000,"",160.251.203.16,"","","",""
pool197e83k4u53l6txk8yr83007efgavngua8wnwp00w3xrqw3pmr4x,CREUS,CREUS,0,0.000000000000000000000000,"",82.14.158.163,"","","",""
pool1ug9jx8agskwvy3804cdt6lh8pgtccfqsyca3g35ggwxccvmeq5c,SDCE,SDCE,0,0.000000000000000000000000,"",207.244.244.167,"","","",""
pool1ug9jx8agskwvy3804cdt6lh8pgtccfqsyca3g35ggwxccvmeq5c,SDCE,SDCE,0,0.000000000000000000000000,"",154.38.186.73,"","","",""
pool1a6v2wt0m8wjra80zuw00sfdxn4w52cna96gcaglzvred6gnsusx,MS1,Moonstake 1,0,0.000000000000000000000000,"",35.211.17.86,"","","",""
pool1a6v2wt0m8wjra80zuw00sfdxn4w52cna96gcaglzvred6gnsusx,MS1,Moonstake 1,0,0.000000000000000000000000,"",34.23.88.7,"","","",""
pool1ydmetputlff49n9ry5qjupemx3xwxdapm46je574afxdcy0907y,MS2,Moonstake 2,0,0.000000000000000000000000,"",35.211.17.86,"","","",""
pool1ydmetputlff49n9ry5qjupemx3xwxdapm46je574afxdcy0907y,MS2,Moonstake 2,0,0.000000000000000000000000,"",34.23.88.7,"","","",""
pool1pyegru75d64xgg4jh83904nst8fs8qz6mvtxquatv44rkartevc,IBEX2,IBEX2 ADA Pool,0,0.000000000000000000000000,"",89.58.39.194,"","","",""
pool1pyegru75d64xgg4jh83904nst8fs8qz6mvtxquatv44rkartevc,IBEX2,IBEX2 ADA Pool,0,0.000000000000000000000000,"",46.38.241.110,"","","",""
pool1s3nj2yp068r9c9zp8rc7cxxaalrp9pflwz9jualr8c7vyl08kj7,BOOTY,BootyPool,0,0.000000000000000000000000,bootypool.net,"","","","",""
pool1qqmvjqwzcg3p0x89a9hd6lgwvqq8wy2w6mcx0csaxq4x6xz7qyn,"","",0,0.000000000000000000000000,"",82.223.27.113,"","","",""
pool1qqmvjqwzcg3p0x89a9hd6lgwvqq8wy2w6mcx0csaxq4x6xz7qyn,"","",0,0.000000000000000000000000,"",82.165.52.112,"","","",""
pool18s9snlm9kwex29wtgjjpkmwcn8j3fk3r22dpsehtjyqs754l70q,skys,Skyskipper,0,0.000000000000000000000000,"",91.207.54.45,"","","",""
pool18s9snlm9kwex29wtgjjpkmwcn8j3fk3r22dpsehtjyqs754l70q,skys,Skyskipper,0,0.000000000000000000000000,"",91.207.54.23,"","","",""
pool1vuwavngz2hums4ll34z9afdjkn826wnzgy2kpmnynhd0wr5qxkh,ALKUL,Lalkul,0,0.000000000000000000000000,relay.de.lalkul.com,"","","","",""
pool10mucfueg7nwruvagk0fnjcftcqktjvt6262xtsva46q5zg4utmg,RAMBO,RAMBO Stakepool,0,0.000000000000000000000000,mainnet-node-relay1.rambopool.org,"","","","",""
pool10mucfueg7nwruvagk0fnjcftcqktjvt6262xtsva46q5zg4utmg,RAMBO,RAMBO Stakepool,0,0.000000000000000000000000,mainnet-node-relay2.rambopool.org,"","","","",""
pool1zzf0gptwcqd8jf92k78nnruatk8xd7mnemv8rgk8shelwvq8whm,3CCC,3CCC,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool129qfex5zjfs02xppkm4vehwa6qjj2sydx5layg3g07gfu498cnc,12LLL,12LLL,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool1llzgeuatrwr7e9ltsu3ywku7nu9avq09ehxhy3gr64qgwfh6ku0,14NNN,14NNN,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool195qjph6s5pv67x6jdhegd5hv25tryd0munna8tu8d7f2ydhvkw3,4DDD,4DDD,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool1h5lpz6wptze7pue225y4j4v4t7knekm4cddh9q8vymg92xhmn8w,5EEE,5EEE,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool159hfz853jlqnxpykke9hqtss750wcsex3zft944cu5wpzs4tfyt,6FFF,6FFF,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool1faeyggq6fvrxfp5nq2s7azcmdmhvdmpk28866amm3ryrgmxs7ct,7GGG,7GGG,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool1xl394gcvg3gv8g6mdrdna7tu88uee740vgp03hkf559vkmunstt,9III,9III,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool138qxuasdv843lsl7szmkg4dx8qp6sw37hyanll8tmmpkk3lps4q,10JJJ,10JJJ,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool16qgvj6r3wvdg02hethr42w0x38xkw9ssqd5mhue9ped0uxts5u3,11KKK,11KKK,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool1g9ufx32syp3d6dauatlk2s2mfl25zypcd2n5n34ycgwwyfvzkt9,13MMM,13MMM,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool1nfsrjxsgwt9k6zsp8eg64wq25z9c2gqmqx6gqnugsrraz4sa3a8,"","",0,0.000000000000000000000000,relay1.vnpool.xyz,"","","","",""
pool1nfsrjxsgwt9k6zsp8eg64wq25z9c2gqmqx6gqnugsrraz4sa3a8,"","",0,0.000000000000000000000000,relay2.vnpool.xyz,"","","","",""
pool19mhs4xzr0trqx7ge9wtx2zxnqvhtjn2xpgyc9un5hus8jeq352s,8HHH,8HHH,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
pool1z39jrvangdxs22el83snvqgclcyjpj6jcxcjk5x73lzn27059m6,Bliss,Bliss Staking,0,0.000000000000000000000000,"","","","","",""
pool1yaapy9ew5cs3qvv69zxxwq8pn3jk8cylt9k7s4ejvv2tsu4czh2,MAP,MANMARU ADA POOL,0,0.000000000000000000000000,"",153.127.71.75,"","","",""
pool1yaapy9ew5cs3qvv69zxxwq8pn3jk8cylt9k7s4ejvv2tsu4czh2,MAP,MANMARU ADA POOL,0,0.000000000000000000000000,"",49.212.134.112,"","","",""
pool1yfmga3hqu3rvhazfztv2zd8ryly87w6rytkkk7dv4klz73w4w2r,15OOO,15OOO,0,0.000000000000000000000000,"",82.13.232.75,"","","",""
